at,userName,appVersion,score,content
2025-10-01 11:25:04,Ronny Chandra,4.13.1,5,fast respon
2025-10-01 11:24:40,Irena Anggraeni,4.13.1,2,"status istri sama anak kenapa pekerja penerima upah,padahal istri dirumah sedangkan anak anak masih pada sekolah,mau di ubah nggak bisa aplikasi kaco"
2025-10-01 11:24:19,Tri surani,4.13.1,4,mobile JKN sangat membatu dlm pelayanan kesehatan.udah g ribet antri pendaftaran klo mau berobat tinggal daftar online.
2025-10-01 11:20:50,Hasbi Albar,4.13.1,5,mantappp
2025-10-01 11:20:10,M.irwan Nazar,4.13.1,5,oke mantap cepat sekali prosesnya
2025-10-01 11:15:42,Cecep Syaepunahar,4.13.1,1,sampah
2025-10-01 11:06:48,agus kirnanda,,5,mudah cepat gak ribet
2025-10-01 11:05:56,Khoirul ARY,,5,mempermudah dan lebih cepat tidak perlu antri
2025-10-01 11:04:25,Ali Fauzi,4.13.1,5,saya senang bisa mendaftar di jkn
2025-10-01 11:01:57,yahya nusan,4.13.1,5,bagus daan bermanfaat
2025-10-01 10:54:37,syarif ali,4.13.1,5,mobile jkn ini sangat membantu sekali
2025-10-01 10:49:21,Ridho,4.13.1,5,oke
2025-10-01 10:46:41,NUR ASIH,4.13.1,5,Alhamdulillah bagus
2025-10-01 10:43:52,Riyanto Brayen,4.13.1,5,sangat bagus aplikasi ini.
2025-10-01 10:42:59,Eko Suryo Slamet,4.13.1,1,"Setiap Update akun selalu log out kenapa gk di simpan di server dulu baru update, kalau orang² lupa sandi dan password jadi susah lagi kalau mau pakai tolong di usahakan di rubah trims..."
2025-10-01 10:34:37,Andri Mardi Yanto,,5,se simple itu well
2025-10-01 10:28:05,Adlan Oppo,4.13.1,4,sangat puas..semoga kedepannya lebih baik lagi.
2025-10-01 10:24:17,bambang dwi,4.8.0,5,mudah digunakan dan cukup informatif
2025-10-01 10:20:33,andi gunawan,4.13.1,5,ok
2025-10-01 10:18:55,Rahmi Hamid,4.13.1,5,bapak sekuriti sangat membantu
2025-10-01 10:18:27,Apa Lagi,,5,mantab
2025-10-01 10:15:56,dik sidik,4.13.1,4,"bagus sangat membantu, mudah2an sistem aplikasinya jangan sampai eror ya..24jam gitu ya"
2025-10-01 10:14:58,lasmaria manullang,4.13.1,5,membantu dan lebih muda untuk lansung berobat dmna aja.
2025-10-01 09:56:50,Alfiani Siwi,4.13.1,5,bagus
2025-10-01 09:46:46,Altra 28,4.13.1,1,"aplikasi bukannya untuk mempermudah rakyat malah menyusahkan. login bilangnya akun belum terdaftar, daftar bilangnya akun sudah tersedia, lupa password tapi kode otp gak dikirim kirim sampe mati. susah setengah mati ni aplikasi, nyusahin banget sumpah"
2025-10-01 09:46:43,Kalbiyatul Ambiyah,4.13.1,5,sangat membantu baget dan bagus banget
2025-10-01 09:46:31,Imah Imah313,4.13.1,5,bermanfaat..
2025-10-01 09:45:59,Meylan Hulopi,4.13.1,5,sangat baik
2025-10-01 09:42:13,iswan ahmaddhany,4.13.1,1,"pengambilan atrian selalu gagal. kalau belum bisa buat aplikasi yg layak, jangan menyusahkan masyarakat. berdosa kalian."
2025-10-01 09:39:15,rahmah septiani,,5,mantap dipermudah via aplikasi... bagus lama2 kinerja pemerintahan gak kalah sama swasta
2025-10-01 09:37:32,Emat Purba,4.13.1,5,sangat membantu
2025-10-01 09:35:00,Arya,,1,kocak
2025-10-01 09:34:14,Vivo Vivovivo,4.13.1,1,taiy aplikasi keluar sebentar masuk lagi gak bisah katanya Kk aku tidak terdaftar maksudnya
2025-10-01 09:32:40,Surentu Surentu,,5,sangat mudah dan membantu sekali
2025-10-01 09:27:59,Siska Pram,4.13.1,5,aplikasi yang bagus bisa membantu
2025-10-01 09:22:35,Endhy Kumai,4.13.1,5,sangat membantu 👍
2025-10-01 09:21:41,akun raid,,5,mudah dalam penggunaannya
2025-10-01 09:13:33,Arip Saripudin,4.13.1,5,sistem nya cepat
2025-10-01 09:12:07,sudat uru,,5,terbaik
2025-10-01 09:09:57,Saprilazwan Azwan,4.13.1,5,good
2025-10-01 09:01:33,Mahdalena Siz,4.13.1,5,sejauh ini cukup membantu
2025-10-01 08:58:50,Marlina Lubis,4.13.1,5,bagus cepat updat
2025-10-01 08:57:08,geby rosalina,4.12.0,4,good
2025-10-01 08:52:31,SM Sipahutar,,5,Aplikasi yang sangat membantu
2025-10-01 08:50:49,ridho illahi,4.13.1,5,sangat cepat mendapatkan pelayanan pakai mobile JKN ini.
2025-10-01 08:48:11,obit pranata,4.13.1,1,"knp sih mau login aja gak bisa, dibilang masalah jaringan padahal paket data ada pakai wifi pun tetap sama, tak tau dimana salahnya,padahal lagi butuh banget!"
2025-10-01 08:43:01,elvin nugraha,4.13.1,5,Mudah dipahami
2025-10-01 08:39:26,Bayu Candra,4.13.1,5,Top
2025-10-01 08:38:15,REDO NIRU,4.13.1,5,keren
2025-10-01 08:35:49,Mey Marcelina,4.13.1,5,"dengan adanya aplikasi ini sangat memudahkan, lebih terjangkau"
2025-10-01 08:30:55,anto toro,,4,akun belum terverifikasi giliran mau verifikasi ulang nomer hp kosong pdahal kan dri awal sudah msukin no hp.. susah amat .
2025-10-01 08:27:08,Agus Budiyanto “BoiM”,,5,Good Job.. Nice
2025-10-01 08:20:47,Charies Eza,4.13.1,5,okk
2025-10-01 08:20:23,dedi irawan,,5,kereennnn
2025-10-01 08:18:34,Yolanda Manuari,,5,mantaap
2025-10-01 08:14:13,Anugrah Sesama,,1,buruk sekali kadang-kadang tidak bisa ambil nomor antrian lewat aplikasi 👎👎👎
2025-10-01 08:10:10,heri yanto,4.13.1,1,aplikasi suka logout sendiri. dan minta pembaruan sandi terus. sampe2 lupa sandi yg mana. mau reset susah bener. kek sengaja dibikin susah. biar hidup kami rakyat susah ditambahin lagi kesusahanya.
2025-10-01 08:09:32,Ragil nurhidayah,4.13.1,4,sangat efisien dan membatu
2025-10-01 08:04:22,Ro Haye,4.13.1,5,"Sangat berguna dan bermanfaat ,kami sangat terbantu Terima Kasih"
2025-10-01 08:00:20,Usi Eful,4.13.1,5,cepat
2025-10-01 07:56:05,dandy gunawan,,5,Aplikasi yang sangat membantu
2025-10-01 07:47:08,Reja07 Reds,4.13.1,5,ok.membantu
2025-10-01 07:42:29,ASF CHANNEL,4.13.1,5,aplikasinya sangat bermanfaat sekali
2025-10-01 07:38:59,wahid abdul,4.13.1,5,pelayanan sangat baik
2025-10-01 07:28:19,Idris Waledi,,5,"sangat membantu,"
2025-10-01 07:26:57,wahyu budi santoso,4.13.1,5,Mantap
2025-10-01 07:21:53,Juniartha Nyoman,4.13.1,5,praktis
2025-10-01 07:21:08,Riya Cantik,4.13.1,1,aplikasi ribet nya minta ampun. ganti pin verifikasi nomor tp tidak bisa. di suruh wa. wa di alihkan ke link ngisi formulir. di isi tidak bisa
2025-10-01 07:18:37,Abdul aziz,4.13.1,5,sangat membantu
2025-10-01 06:50:31,Tah Roni,4.13.1,5,Alhamdulillah lebih mudah
2025-10-01 06:49:53,Reyzal Alfatir,4.13.1,5,ok
2025-10-01 06:43:04,Atang,4.13.1,1,"saya mau kirim kode verif ke nomor hp karena lupa password dan nomor hp saya yang sudah dicantumkan udah benar tapi kenapa malah error terus ,malah muncul tulisan :permintaan Anda belum dapat di proses. Mohon perbaiki bug nya,hari ini saya mau ngambil nomor antrian rumah sakit malah kehambat gara gara ini astaga"
2025-10-01 06:37:44,Diah Widyastuti,4.13.1,1,gabisa membatalkan antrian.
2025-10-01 06:36:14,ACHMAD SOLIHIN ZOENDA,4.13.1,5,Bermanfaat untuk berobat secara langsung ke klinik pratama bpjs .
2025-10-01 06:35:15,Isa Waluyo,4.13.1,5,mantap
2025-10-01 06:29:23,Echa Pattiselanno,4.13.1,5,memuaskan
2025-10-01 06:23:04,Adrian Sumeri,4.13.1,5,jkn is the best
2025-10-01 06:19:31,Anak Desa mattuju,4.13.1,5,sangat berguna
2025-10-01 06:06:14,Muhammad Pazri,4.13.1,5,sangat membantu
2025-10-01 06:03:52,yusni alivia,4.13.1,5,baik
2025-10-01 05:48:38,Faridha Khuril Maknun,4.13.1,5,good
2025-10-01 05:36:44,ade suyono,4.12.0,5,"Selama ini dengan JKN, saya mendapat kemudahan berobat. Kendala yg saya alami, apabila membayar iuran JKN melewati tgl 10 setiap bulannya, dan harus dirawat di Rumah Sakit, maka terkena denda 350 ribu Rp, Walaupun sistem JKN yg sedang error. Mohon diringankan atau dihilangkan dendanya. Terimakasih."
2025-10-01 05:15:31,Imam Utomo,4.13.1,1,Benerin bug pada pendaftaran online. Tiap mau daftar online ada aja errornya kalo kayal gini terus percuma juga pake aplikasinya.
2025-10-01 05:06:53,MRPA RaGass,,5,mudah digunakan
2025-10-01 05:05:42,mawar asmara,,5,sangat membantu👌👌👌👌
2025-10-01 04:31:01,mimi mimiw,,1,"aplikasi yang bikin emosi ,payah sekla8 sandi tiba tiba salah ,tiba tiba ga bis alogin ..payah sekali yang buat aplikasi , aturan harus daftar online , semua di persulit kurang ajar kaya ga bayar aja"
2025-10-01 04:10:40,Waryunhy unhy,4.13.1,2,ini knp yah kode captcha nya mutar² terus GK muncul² padahal jaringan stabil.terus itu gak bisa login tolong dong gimna in
2025-10-01 04:07:52,Uthamy Sitohang,4.13.1,1,"dapat notifikasi pendaftaran antrean online tidak dapat di lakukan melalui online lagi di aplikasi, padahal udah daftar 1 bulan yang lalu. Pas ngecek aplikasi, eh ternyata ter-logout dengan sendirinya. Mau login kembali malah sama sekali tidak bisa. Asik mohon maaf terus, kolom nik lah yang nggak berlaku, terus bentar lagi kolom password-nya lah yang nggak berlaku. dan captcha nya nggak ada muncul² dari kemarin. Udah hapus pasang tetap nggak muncul. Hari ini mau ke rumah sakit lho!"
2025-10-01 03:59:17,Al Muntaha,4.13.1,2,sering gangguan dan tidak stabil
2025-10-01 03:58:48,Susiyani,4.13.1,5,alhamdulillah
2025-10-01 03:51:18,Nur Suardiana,4.13.1,1,"aplikasi sering bug tidak jelas , log out sendiri"
2025-10-01 03:44:33,Nur Laela,4.13.1,4,aplikasi kadang error
2025-10-01 03:44:23,Panji Haryo Widhianto,4.13.1,5,baik
2025-10-01 03:33:23,jibril hilya,4.13.1,5,tanggal 31 september malam aplikasi eror tidak berfungsi sama sekali . ada apa yah
2025-10-01 03:24:58,raihanah balqis,4.13.1,2,"yg dibutuhkan aplikasi adalah jaringan,bila jaringannya baik artinya aplikasinya bermasalah. sebaiknya aplikasinya dicek dulu kesehatannya agar tidak menimbulkan masalah"
2025-10-01 03:08:03,Dwi Ayu,4.13.1,3,"captcha nya malah muter terus sedangkan sinyal aman coba pke wifi aman, pke data aman inii gmna sih sampe bisa keluar akun saya"
2025-10-01 02:59:10,Saeri Binti Mukidi,4.13.1,5,iya bagus pelananya
2025-10-01 02:54:12,RafeyNime,4.13.1,2,"aplikasi selalu log out sendiri , giliran masuk captcha cuma muter-muter"
2025-10-01 02:24:39,Rieznha Nugraha,4.13.1,1,"parah,kenapa sihh susah bgt mw login nya.udah tw mw daftarin orangtua kontrol.malah kode captcha nya ga muncul-muncul.gimana sihh"
2025-10-01 02:15:43,RODIYAH Diyah,4.13.1,4,"ini kenapa suka keluar sendiri, padahal mau di gunakan penting banget giliran daftar caftha nya gk bisa di tampikan padahal jaringan udah bagus tolong dong di perbaiki lagi🥲🥲"
2025-10-01 01:51:23,mamah doa,,1,makin ga jelas pemerintah skrng
2025-10-01 01:46:56,Dede Mulyana,4.13.1,1,lagh parah padahal jaringan baguss
2025-10-01 01:45:12,Salwa Salsabila,4.13.1,1,"mau ngambil antrian malah coba lagi dan ulangi, masuk ulang malah capcha nya loding Mulu."
2025-10-01 01:17:49,Sonia 97,4.13.1,3,"tolong ini gimana nih,udah logout sendri,eh mau masuk lagi susah banget .mana hari ini harus ambil antrean lagii"
2025-10-01 01:13:24,Putri Ast05,,2,"setiap giliran tanggal kontrol selalu keluar sendiri, jadi ribet mau cepet malah banyak kali kendala nya aplikasi ini, tolong lah di benerin lagi"
2025-10-01 01:05:27,Rio,4.13.1,1,Sering trouble
2025-10-01 00:48:43,Ventin Ria barokah,4.13.1,3,bisa bisanya eror terus
2025-10-01 00:47:20,Nazwa Aprilia,,4,knp aplikasi jkn nya loding terus gak bisa daftr
2025-10-01 00:46:51,yanu fals,,3,"aplikasi burik sekali setiap ada uptudate suruh login sudah bisa,keluar lagi ampun sekali"
2025-10-01 00:35:49,Sukron Makmun,4.13.1,1,aplikasi banyak bug. mana harus pake aplikasi untuk berobat. wooooyyy benerin ini palikasi !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2025-10-01 00:33:58,Dani gaming,4.13.1,2,sering susah login
2025-10-01 00:28:38,Farhan,4.13.1,1,aplikasi sering eror dan tidak bisa login. setelah login suka keluar sendiri
2025-10-01 00:26:26,YUDHA PRASETYA ARIFIANTO,4.13.1,1,habis di update gak malah bener tp malah susah login
2025-10-01 00:24:10,Hasriany S Purba,4.13.1,1,mempersulit pasien.peraturan h-1 sebelum kontrol harus mendaftar melalui jkn tetapi aplikasi offlinelah ditutup sementara
2025-10-01 00:17:36,Muhardini Rizky Ramadhan,4.13.1,1,"KEPADAA MIMIN JKN, TOLONG DONG SAYAA MAU AMBIL NO ANTREAN SELALU ERROR MULUUUUUU ALESAN NOTIFNYA GADA INTERNET. PDHL STABIL PAKAI WIFI, UDH NYOHA HOTSPOT SANA SINI TTP GABISAA MIN tolong lbh diperbaiki lagii dong, kann jadi susah klo mau ambil antrean apalagi rujukan rs, tolong minn perbaiki lagii saya udh cape begadang buat ngambil antrean cuma error mulu. Makasih min semoga lekas diperbaiki🙏🏻"
2025-10-01 00:13:25,C25C Siti Uswatun Hasanah,4.13.1,1,apk jelek keluar mulu
2025-10-01 00:12:39,Ahmad Sholeh,4.13.1,1,"update mulu, kebanyakan bug"
2025-09-30 23:46:40,Hilda Febrianti,4.13.1,3,susah login udah coba ganti hp ttep aja susah sebelumnya udah login tapi tiba tiba keluar
2025-09-30 23:41:29,Adit Bro,,1,apk kagak jelas login aja loding mulu eror mulu asu
2025-09-30 23:37:02,Tiara Agustina,4.13.1,1,kenapa log out terus sih.. di tambah malam ini error
2025-09-30 23:31:38,nataly desixteen,4.13.1,1,"gagal selalu tulisan captcha salah, pdhl uda bener. suka log out sendiri giliran mau masuk gabisa bisa"
2025-09-30 23:27:19,Lailatus Bekti,4.13.1,5,ini kenapa ya mau di masukin gak bisa harus nunggu berapa saat dan sudah ambil nomer antrean langsung tiba²kayak eror
2025-09-30 23:14:46,wawan setiawan,,1,kenapa aplikasi nya kadang ngeblang gak kebuka
2025-09-30 23:10:38,rini hafizah,,4,"tiba tiba keluar sendiri, mau login susah banget padahal sinyal bagus."
2025-09-30 23:08:02,Andi Andri Fasra Aulan,4.13.1,1,aplikasinya error lagi lagi dan lagi
2025-09-30 23:07:41,Joni Robianto,4.13.1,1,"aplikasi mudah logout, sering pembaruan tapi gak ada gunanya. mau login aja susahnya setengah mati. ini aplikasi pemerintah tapi developernya sampah banget. masak fix issue gini aja kalian gak bisa??"
2025-09-30 23:05:29,13_dr Farid Bambang utama,4.13.1,1,kalau lg di butuhkan nda bisa login
2025-09-30 23:04:25,NOOB GAMING,4.13.1,1,lemot baru di bukak. dan kadang suka logout sendiri
2025-09-30 22:55:07,Esteriana C S,4.13.1,1,makin jelek makin sering eror ga bisa masuk ke aplikasinya
2025-09-30 22:49:56,HP BARU,,1,kalo ada bintang 0 gua kasih aplikasi terburuk di dalam hidup gue kesal ama apk ini yang ngasih bintang 5 dan positif review kemungkinan besar buzzer
2025-09-30 22:45:33,Rio Panji Widiatmoko,4.13.1,1,SISTEM PALING BURUK YANG PERNAH ADA!!
2025-09-30 22:44:43,Shen Shogun,4.13.1,1,"bayar iuran,satset,gampang.log out otomatis,pas log in,susahnya minta ampun.aku heran program nasional,kok dari dulu sepertinya gak ada perbaikan sistem yang lebih baik?!banyak sekali komplainan aplikasi ini.cuma bisa minta maaf aja."
2025-09-30 22:36:11,Mila Midatul,4.13.1,2,"kanapa login aja susah banget sih, udah nyoba lebih dari 1 jam, selalu ""permintaan anda tidak dapat di proses"". udah pakai wifi, pakai kuota juga tetep aja kayak gini, saya lagi perlu kartunya, sedangkan saya tidak memegang kartu secara fisik, ini malah aplikasi eror mulu dari kemarin2. tolonglah diperbaiki, jangan kayak gini."
2025-09-30 22:32:21,zafran vazhaidan,4.13.1,1,"apk gajelas, kesalahan sinyal mulu padahal bagus sinyalnya"
2025-09-30 22:30:58,Dina Eka,,1,"tiba"" keluar dri aplikasi pas masuk ga bisa, kira lupa sandi pun kirim ke email ga bisa juga. aplikasi pemerintah pasti burik semua kebanyakan korupsinya pas pengembangan sm pemeliharaan pasti. dzolim!!"
2025-09-30 22:28:14,Meishin Arlince AJ,,1,muter muter mulu padahal sinyal lancar
2025-09-30 22:27:27,vonny fernandaa,,1,"disuruh online, tapi selalu dipersulit sm aplikasi. setidaknya kalau belum siap by digital maksimalkan kinerja offline dlu biar tidak menyusahkan masyarakat yg sedang butuh."
2025-09-30 22:06:24,Marianto Hasiolan Simandalahi,4.13.1,1,apk ini masih perlu peningkatan...krn msg sering logout sendiri dan susah login kembali....jd kayak kurang bermanfaat
2025-09-30 22:06:13,Nadia Salsabila Putri,4.13.1,1,"kenapa sih suka balik"" terus? sinyal oke kok, gabisa daftar terus, dan tulisan nya selalu gagal, SUKA LOG OUT SENDIRI, TERUS MALAH GABISA LOGIN. tolong dong diperbaiki, malah di persulit gini sih."
2025-09-30 22:05:19,Yulius Zaputra,4.13.1,5,😎
2025-09-30 22:05:16,hasan mubarok,4.13.1,1,"aplikasi busuukkk.... mau login susah amat, pake sms gak bisa, email gak bisa... terus mesti gimana coba, katanya kalo pake SMS harus ada pulsanya, ternyata tetep aja gak bisa."
2025-09-30 22:04:09,Metha Shinta Dewi,4.13.1,1,"Keluar sendiri, mau login susahnya setengah hidup.. masukin captcha udah seperti nebak sandi pintu surga. Ampun deh. Ini buat aplikasi niatnya memudahkan atau menyusahkan? Penggunaannya jujur memang mudah, tapi untuk login sangat bermasalah. Sekarang mau masuk lagi masih belum bisa, gunanya apa punya aplikasi ini kalau sebegitu rumit hanya untuk sekedar login aja??"
2025-09-30 22:04:00,Moh Yatim,,1,apk BPJS sering troble waktu buka
2025-09-30 22:02:28,bangdodyzz kenz,4.13.1,1,"woi kenapa ini jkn sekarang, masa jaringan/sinyal udah bagus, tapi stuck terus alasannya sedang offline lah, ada gangguan lah, gajelas banget, padahal butuh untuk berobat, mikir napa"
2025-09-30 22:01:51,Eko Ari Prabowo,4.8.0,2,"Tidak bisa log in, padahal sebelumnya udah log in tapi di suruh log in lagi"
2025-09-30 22:00:05,Bustanul Arifin,4.13.1,1,Susah login
2025-09-30 21:56:47,RAMADHANI AKBAR,4.13.1,1,"kenapa tiba tiba Logout sendiri, pas mau login kata nya permintaan anda tidak dapat di proses"
2025-09-30 21:54:00,Anggun cahyani 03,4.13.1,1,"aplikasi gila, pusing bgt verifikasi nya"
2025-09-30 21:48:12,Della Dwi Friatinia,,1,"aplikasi lemot parah, captha selalu eror"
2025-09-30 21:46:08,190_094 Indriyani,4.13.1,1,"Mau daftar online ada notif sedang offline / tidak bisa di proses. Sampe chat ke petugas puskesmasnya apa benar ada kendala ternyata engga. Dicoba logout, eh mau masuk lagi malah susah. Pliss ini udh 2025, udh mau 5g+++ masa apk goverment modelannya begini. Bukan efisiensi ini mah, tp malah makin bikin pusing. Pliss KEMENKES diperhatikan yaa!!!"
2025-09-30 21:44:57,Jeliy Joy,4.13.1,1,"aplikasinya jelek, tiba2 ke logout sendiri, captcha muter terus ga bisa masuk. kalian gimana mau improve kalo pegawainya aja pake mandiri inhealth"
2025-09-30 21:38:20,Mas Gemblong,4.13.1,1,aplikasi error
2025-09-30 21:36:14,zainal abidin,4.13.1,4,"alhamdulillah , data sudah berhasil di update , terima kasih !"
2025-09-30 21:32:05,Roy _Jr,4.13.1,1,"makin bobrok aja nih aplikasi.. susah di akses,."
2025-09-30 21:29:24,Stefani claudia Fitri,4.13.1,5,suka bangettt memudahkan banget dlm mengambil kartu antriii
2025-09-30 21:27:03,uehara aldino tontowi,4.13.1,1,"mau login susah, udah login mau daftar susah, muter2 doang, ga niat banget aplikasi"
2025-09-30 21:25:09,Kristy indriawati,,2,knp eror trs saya susah bukanya mau liat jadwal check up
2025-09-30 21:22:58,sansan city,4.13.1,1,"keburu pasienya mati,, bentar"" eror ga bisa login, bentar"" gangguan.."
2025-09-30 21:22:48,Rio Bali Airport Driver,4.13.1,1,aplikasi payah. seenaknya melogout. apaan coba
2025-09-30 21:17:37,Medy Couver,4.13.1,3,"ga jelas amat sih. sudah terdaftar mau buka suruh login, data semua benar susah benar masuknya"
2025-09-30 21:14:01,Diki Wahyudi,,1,susah login?
2025-09-30 21:11:47,Edi Sauriyanto,4.13.1,3,"setiap mau gunakan aplikasi harus loging dulu,dengan nik,padahal engga semua orang hafal nik nya masing2,harus ribet dulu padahal kondisi lgi urgent"
2025-09-30 21:11:04,Muhammad Fikri,,1,kenapa udah di coba berulang ulang mau daftar ga bisa di proses padahal nik sama nama udah bener
2025-09-30 21:04:52,Dina Dwi Aprilia,4.13.1,1,tidak bisa ambil nomor antrian dan terakhir error saat login
2025-09-30 21:02:04,2h5A,4.13.1,1,"sistem offline ganggu banget orang lagi urgent disuruh nunggu, mana nunggunya lama banget lagi"
2025-09-30 20:59:25,Taofik Nugraha,,1,error terus
2025-09-30 20:59:06,Madi Sumi,4.13.1,2,program nya lama . mau ambil antrian trobel muli .
2025-09-30 20:58:23,Leonardo Saputro,4.13.1,1,"aplikasi sampah lock out sendiri, gantian mau login susah pulsa sudah mencukupi jaringan bagus mau alesan apalagi ha? ini gimana cara booking nya ? gara""gk bisa login, layanan 24 jam haha tulisanya (PERMINTAAN ANDA TIDAK DAPAT DI PROSES, SILAHKAN MENCOBA BEBERAPA SAAT LAGI. [2] MOHON MAAF ATAS KETIDAKNYAMANAN ANDA. )"
2025-09-30 20:57:20,Yono Yongq,,5,manthaaff
2025-09-30 20:56:38,dhanik septyani,,1,"aplikasinya tahu tahu keluar sendiri, atau gak sandi salah padahal itu sandi benar, kadang masuk di aplikasinya lemot, kadang gak bisa masuk, padahal sinyal full dan bisa buat internet lainnya"
2025-09-30 20:52:56,Zakki Aja,4.13.1,2,perbaiki dong setiap akhir bulan ngelag!!!!!!!!
2025-09-30 20:51:37,irma yanti,4.13.1,1,mau di pake mlah kgk bisa.. login nya terkendala jaringan server sedang offline.. udh nyoba di 3 device
2025-09-30 20:50:39,Alya Renaldy,,1,"Ini Aplikasi Banyak Bug nya apa Yach, Tiba2 Logout sendiri, ketika mau Login Lagi Susahnya Minta Ampun, Awalnya Pake No Kartu Jkn Bisa, ini Harus Pakai Nik, opsi Lupa sandi, Kode captcha muter sampai kapan hari gak nongol2 Bikin Pusing Aja daahhhh ini Aplikasi Sekarang...."
2025-09-30 20:47:49,HAVID YUSUF,4.13.1,1,"Kalau mau maintenect atau perbaikan kabari terlebih dahulu jangan main keluarin sepihak ke pengguna, Kalau mau perbaikan perbaikan aja jangan main keluarin gitu aja,, apk apaan ini lagi perbaikan main keluarin dari aplikasi,,"
2025-09-30 20:46:54,aiman muhammad,,2,"udah bbrp kali aplikasi tiba2 logout sendiri,pas mau login lagi susah bgt gak bisa2."
2025-09-30 20:46:16,Andi Alfiansyah,4.13.1,1,APLIKASI STRESSSSSS CAPTCHA LU ERROR TERUS GIMANA INI ORANG SAKIT SERBA HARUS NGANTRI DI MOBILE JKN TAPI APLIKASI NYA SAMPAHHHHHH BENERIN APLIKASI LU BPJSSSS GUA BAYAR TIAP BULAN
