at,userName,appVersion,score,content,services,app_performance,registration_verification
2025-10-21 7:06:47,Sulfan Effendi,4.14.0,1,"aplikasi berbelit, sistem yang sulit untuk saya sebagai lansia",,-1,
2025-10-21 7:03:45,Stelink Creative,,1,Aplikasi lemot parah.,,-1,
2025-10-21 7:02:33,Akun FF FF,4.14.0,3,"jaringan padahal enak"" aja tapi masih aja tidak dapat di proses memuat",,,
2025-10-21 6:54:00,Ayu Parwati,4.14.0,5,sangat mudah 😚🫶🏻,,,
2025-10-21 6:42:41,Kho Lis,4.5.0,5,aplikasinya mantul lebih memudahkan,,1,
2025-10-21 6:42:09,Faizal Dwi,,1,gbisa di pke,,-1,
2025-10-21 6:24:20,Adam Muhamad Sobari,4.14.0,1,"Setelah update terbaru dari aplikasi sangat mengecewakan sekali : 1. Tidak bisa screenshot layar, apa urgensi padahal ini sangat penting. apalagi untuk Lansia yang Pendaftarannya menggunakan Hp anaknya susah Screenshot untuk Chek in di RS. harusnya tim developer mempertimbangkan kesana. Tidak semua orang tua faham sistem aplikasi ini. 2. Terkadang pengambilan anteran RS Tidak bisa dilakukan dan selalu BUG 3. Sering logout sendiri dan bahkan setiap kali update aplikasi.",-1,-1,-1
2025-10-21 6:15:39,edlyn widyanti,4.14.0,1,parah bangett !!! mau berobat aja harus pake aplikasi. orang tua yang ga ngerti ga bisa berobat ! giliran mau masuk aplikasinya error ! hei benerin dulu aplikasimu kalo mau gunain digital semua. tiap bulan bayar tapi berobat susah udah kaya ngutang aja !,,-1,
2025-10-21 6:09:14,Septian Amjad,,4,"harus login terus2an, males lah",,,-1
2025-10-21 6:09:14,Farel Wibowo,4.14.0,5,pelayanan ok,,,
2025-10-21 6:06:05,Adriana Mei,,4,"Tiap bln selalu menggunakan aplikasi untuk berobat, tiba2 pagi ini mau menggunakan aplikasi utk kontrol tidak bs harus mendaftar lg seperti di awal mendaftar, setiap mau menggunakan juga selalu trouble, capek bgt sm aplikasi ini, tolong di perbaiki min, terimakasih",-1,,
2025-10-21 5:38:35,Mhafidz Hikmahr,4.14.0,1,"aplikasi Bikin susah, Setiap Update data terbaru Loqout sendiri dan di masukan pasword g bisa, Bikin susah Rakyat aja.",-1,,-1
2025-10-21 5:34:43,Halimun 17,,5,"sangat membantu,ia walau pun cukup merepotkan",,,
2025-10-21 5:13:21,fauzi khanzah,4.14.0,5,mantap,,,
2025-10-21 5:10:08,Tri Hari,4.14.0,1,"mau login, susah sekali mendapatkan kode captcha. sudah 10 menit menunggu. jaringan sangat bagus. sebagai bukti disuruh melampirkan screenshot, JELAS APLIKASI TIDAK MENGIZINKAN UNTUK SCREENSHOT!!!",,,
2025-10-21 4:40:51,asep sopandi,4.14.0,5,cukup baik,,,
2025-10-21 4:32:57,Ahlun Budi,4.14.0,5,"bagus ,, jdi tau aktif BPJS ku atau tidak",,,
2025-10-21 4:16:09,Wahyuni orpa Dethan (mama biancio),4.14.0,2,aplikasi pemerintah mmng tdk ada yang betul2 bagus.,,-1,
2025-10-21 2:45:58,Roby Sugara,,5,masih lancar selalu,,,
2025-10-21 1:43:49,Leni Marleni,4.13.1,2,ka saya sudah daptar bpjs kis data saya sudah di kumpul kan tapi kenapa kartu nya tidak aktip-aktip,,,
2025-10-21 1:09:14,Lili Ardyani,,5,aplikasi yang sangat membantu,,,
2025-10-21 1:05:22,Muhammad Kasih,4.14.0,5,Sangat terbantu sekali dg aplikasi jkn..,,,
2025-10-21 0:33:54,Rio Zoel,4.14.0,5,Sebagai pengguna aplikasi ini saya sangat terbantu.,,,
2025-10-21 0:25:17,Wuri Handayani,4.14.0,1,aplikasi paling menyebalkan,,-1,
2025-10-21 0:18:32,doni mohammad romdon,4.14.0,1,Eror bangsattt bnyak erorr gua abis antrian terus gara gara bacaan eror segala udh demi demian gadang sialll,-1,-1,
2025-10-20 23:34:13,Afrikal Rewa,,4,"saya kasih empat bintang dulu,, mudah mudahan aplikasi ini dapat bermanfaat bagi seluruh masyarakat di Indonesia terkhusus di tanah kelahiranku Jeneponto SULSEL",,,
2025-10-20 23:22:24,Salafudin Ludfi,,1,"dear CS BPJS yang terhormat.izin masukan buat kedepannya.kronologi kejadian :saya login akun orang tua saya di karenakan urgen,saya gak tau nomer yang di daftarkan apalagi sandi/paswordnya.saya coba reset password ternyata nomer telepon sudah hangus dan emailnya sudah hilang tetapi tetap masih muncul otp ke data ortu saya yang lama nomerhp dan email yang lama .MINTA TOLONG TOLONG TOLONG.RESET PASSWORD KLO BISA: CUMA PAKE FACE WAJAH SAJA JANGAN PAKE DATABESE YANG DULU .TOLONG APK DI UPGRADE!!!!",,,-1
2025-10-20 23:13:29,Saepul Ilmi,4.14.0,5,sangat mudah dan sangat membantu terutama kasih mobil JKN,,,
2025-10-20 23:09:58,Iswan Susanto,4.14.0,5,no komen,,,
2025-10-20 22:55:44,Wira shah,,5,"bagus sesuai dengan kebutuhan,dan bermanfaat",,,
2025-10-20 22:51:02,Adinata Danu,4.14.0,1,jelek,,,
2025-10-20 22:42:20,madif rohman,,5,Smoga slalu di berikan kesehatan aplikasi yg mantul sangat mudah untuk melakukan perubahan,,,
2025-10-20 22:08:30,Yudi Pras,4.14.0,3,"aplikasi terkunci sendiri,sudah log in no KTP sama pasword masih sama,tapi gagal terus,padahal tidak ada yang di rubah",,,-1
2025-10-20 22:02:29,Ekohadi Triono,4.14.0,1,kenapa sih setiap perbarui selalu keluar mulu ribet bngt,,,-1
2025-10-20 21:46:51,Ade Prayoga,4.14.0,1,perbaiki lah login susah dan banyak hal,,,-1
2025-10-20 21:41:04,Nani Apriani,4.14.0,5,bagus top,,,
2025-10-20 21:31:02,jheri karnita,,1,"SEMOGA SEGERA BANGKRUT, DARAH & DAGING RAKYAT MISKIN KALIAN MAKAN.",,,
2025-10-20 21:12:59,Yudi Susanto,4.14.0,1,Daftarnya ribet / nggak jelas /otp bayar..makin nggak jelas.sering gangguan ..sampah,,,-1
2025-10-20 21:05:16,RUMAH TANI,,5,sangat bagus,,,
2025-10-20 20:27:13,Tita Hikmawati,4.14.0,1,kirim kode OTP untuk verifikasi no hp lamaaaaaaa banget,,,-1
2025-10-20 20:22:24,Adhi Prawira,4.13.1,5,aplikasi bagus membantu orang membuat kartu BPJS tanpa kekantor nya mantap,1,,
2025-10-20 20:19:34,Andi Asniati,4.14.0,5,sangat membantu dlm pelayanan,,,
2025-10-20 20:13:13,tedi maung,,5,nice nuhun,,,
2025-10-20 20:08:15,Rico Santana,4.14.0,5,sangat membantu,,,
2025-10-20 20:05:03,Hendra Nugraha,4.13.1,2,"makin ribet ajig ahh.. udah download terus login tapi gagal mulu dengan alasan ""no hp dan alamat Imel sudah terpakai"". nanya sama petugas puskes jawabnya ""ini bpjs pemerintah, jadi gak bisa login"". lah gw kan warga negara juga, napa kaga bisa? eh barusan ke puskes harus sekrining bpjs. ditambah lagi ktp elektronik. tapi berobat harus bawa bpjs, kk. poto copy kk asli. ktp asli. ini aturan harusnya di buat gampang tapi malah sebaliknya !",-1,,-1
2025-10-20 19:36:25,Mas Dian,4.14.0,1,"download foto kartu harus pakai akun Gmail, tapi cara menambah akun Gmail nggk ada",,-1,
2025-10-20 19:24:30,Madun 07,,5,good job,,,
2025-10-20 19:24:27,Ipan Sunandar,4.14.0,5,sangat bermanfaat sekali,,,
2025-10-20 19:23:52,Abdul Manaf,,5,trima kasih telah mengadakan apk mobile JKN saya jadi lebih mudah untuk memeriksa kesehatan keluarga kami,,,
2025-10-20 19:05:13,Risnaputri Agustina,4.14.0,1,masa tiap 3 bulan sekali harus login lagi trus terusan kan ribet mending langsung masuk ini blm eror nunggu lagi login lagi bukannya ngebantu memudahkan malah makin ribet ... tolong segera d perbaiki sistem nya ya pemerintah,,,-1
2025-10-20 18:59:44,Ine Prastiwi,4.14.0,2,kenapa saya masuk gak bisa terus. di update malah gak bisa masuk sih.,,,-1
2025-10-20 18:54:59,Nursiawati Anggriani,4.14.0,1,apakah mobile jkn ini sedang gangguan? krn saya tdk bs masuk dg nik saya. saya klik lupa password jg otpnya tidak dikirim2 ke nomor saya. nanti sy ubah bintangnya kalau sudah dpt solusi.,,,-1
2025-10-20 18:50:54,Ika Wijayanti,4.6.0,1,"ini maksudnya apaya mau login ribet bgt harus ngaktifin auto debit mana buat verifikasi nomernya lama bgt ga ada di SMS cape bgt harus ribet ga abis pikir lagi,apalagi kalo posisi orang lgi urgent cape deh",,,-1
2025-10-20 18:50:13,"Nanda Putri Damanik, S. Sy",4.14.0,3,"tiba2 logout sendiri, giliran di loginkan sdh ga bisa. ini kenapa sih min? soalnya prlu banget untuk berobat",,,-1
2025-10-20 18:46:44,Azzahra Assalsabila,4.14.0,5,bagus sekali,,,
2025-10-20 18:36:33,Aditia Nur Rizki,4.14.0,1,"aplikasi kok nyusahin masyarakatnya.. woyyy yg makai dan butuh itu bukan cm anak muda tp jg orang2 tua, mau login kadang gak ngerti. bentar2 logout sndri.. 🤦 nyusahin bgt",,,-1
2025-10-20 18:28:20,agus azza,4.14.0,2,"mohon diperbaiki aplikasinya, kenapa setiap pembaharuan musti login ulang kerap bikin capek karena lupa password. contohlah aplikasi mobile banking meskipun update gak perlu minta login lagi kecuali pindah device padahal keamanannya jauh lebih penting ketimbang apps bpjs ini, hadeh kasian mereka yg gaptek",,,-1
2025-10-20 18:26:48,Bawon Noviana Mahmuda,4.14.0,1,kok sy daftar lewat aplikasi ini tdk terekam padahal sdh muncul nomor antrian nya,-1,,
2025-10-20 18:23:45,Ricky Ghendut,,5,mempermudah dalam mendapatkan fasilitas kesehatan,1,,
2025-10-20 18:12:32,Dahlia Oppo,4.14.0,5,puas sekali dengan aplikasi jkn,,,
2025-10-20 18:05:50,ipos5 store,,1,"kenapa mengunci pengambilan screenshot? padahal kadang kita membutuhkan untuk mengambil screenshot nomor antrian untuk di kirim ke keluarga yg berobat, karena akun jkn di pegang 1 orang. terimakasih",,-1,
2025-10-20 17:59:43,andi purandara,,1,aplikasi nya Niat tidak..???? minta UP date suruh masuk log in lagi malah sulit. di minta masukin NIK bilang nya salah terus.. Gagal Terus.. LAH SAYA isi NIK itu Liat KTP di urut satu satu digit nya karena salah terus di bilang nya. ini MATA saya yang BOLOR atau aplikasi nya yang O'ON ???? perasaan kok pelayanan yang profit oriented kok mempersulit amat yah.,,-1,
2025-10-20 17:49:18,Erry Sb,4.14.0,5,mantaabbbb,,,
2025-10-20 17:47:50,Anton Lokpurt,,5,Sangat puas,,,
2025-10-20 17:40:58,sakinah hh,,1,"apasiii jkn inii knp tb tb keluar cobak, harus masuk atau daftar ulang, nyusahin deh, kalau lagiii butuhh bgt mas iya harus lihat kk masukan sandi nyari kk dimana, kalau pasein knp knp gimana cobak!!!! selalu deh seperti iniii",,,-1
2025-10-20 17:38:06,Black Hack,4.14.0,1,apaan ini aplikasi daftar tulisannya dokternya buka tp muncul notif penuh pasien. ga bisa di screenshot pula,-1,,
2025-10-20 17:36:47,Wakidi Slamet Bari,4.14.0,1,ini aplikasi paling bejat yang pernah saya temuin,,-1,
2025-10-20 17:36:01,Minhatul,,1,setelah di upgrade malah tidak bisa masuk akun padahal sebelumnya masih bisa sebel jadinya,,,-1
2025-10-20 17:30:55,Aal Fadri,4.14.0,5,mantap memudahkan.,,,
2025-10-20 17:27:04,Emah Suhaemah,4.14.0,5,Mudah merubah data,,,
2025-10-20 17:21:10,Butet Fernandina,4.14.0,2,"sistemnya error terus, pake dibilang ga ada internet...repot kalo lg kondisi urgent mau daftar online tp sistem tidak memadai",-1,-1,
2025-10-20 16:45:00,Rifqi Ardiansyah,4.12.0,2,"tolong ini kenapa nama keluarga saya gak ada di antrian online? hanya ada saya sendiri aja, jdi susah buat daftarin ibu saya buat di rujuk",-1,,
2025-10-20 16:32:17,Anggraeni Dyah,,1,"mau log in gak bisa terus , sementara kalau daftar mau berobat harus lewat mobil JKN untuk ambil no antrian tapi log in gak bisa trus. giliran klik lupa password bisa. udh di benerin pasword nya klik tombol login lagi ttp gak bisa. aplikasi gak jelas bgt",,,-1
2025-10-20 16:25:16,Firman Syah,4.14.0,1,aplikasi sampah,,-1,
2025-10-20 16:21:24,Faisal Habibi,,5,bagus dan mantap,,,
2025-10-20 16:20:45,Yeri Hendrayudira,4.14.0,3,kok jd gak bisa screenshot ya. padahal ss bermanfaat kl yg mau periksa bukan yg pegang aplikasinya. dan buat laporan masalah keamanan,,,
2025-10-20 16:18:41,Momo Zui,4.13.1,5,baguss.. bermanfaat,,,
2025-10-20 16:15:49,Muhajir Yunior,4.14.0,4,ok cepat,,,
2025-10-20 16:06:44,Nurhasanah,4.14.0,5,ok,,,
2025-10-20 16:04:11,Mahfuz Rangkuti,4.14.0,5,Baik,,,
2025-10-20 15:35:29,Agus Nur alamsyah,4.14.0,3,Mental mulu pas d buka..cape reinstal'y...msh gt aja...buang² kuota....,,,-1
2025-10-20 15:32:55,Zainal Hamdi,,1,"setelah update bukanya makin mudah malah jadi makin sulit, dipaksa setuju pakai auto debit, kalau pilih ga setuju malah ga bisa masuk aplikasi, dan setelah daftar auto debit kode verifikasi nya tidak pernah saya terima sampai berkali kali mintak kirim ulang nomor verifikasi hasilnya tetap sama, sampai sekarang saya ga bisa masuk ke aplikasi ini",-1,,-1
2025-10-20 15:23:41,EBDA AGUS,4.14.0,5,terbaik,,,
2025-10-20 15:20:47,Mochammad Akram,4.14.0,5,sangat memudahkan,,,
2025-10-20 15:00:52,Bagas Dwi,4.14.0,3,bagaimana cara daftar faskes tingkat 2 krn selalu jadwal dokter tidak ada.. solusinya gimana,-1,,
2025-10-20 14:56:55,Ale Zwah138,4.14.0,3,anakku gak bisa aktip,,,
2025-10-20 14:50:37,Sendi rinda Uye,,5,sangat membantu,,,
2025-10-20 14:48:47,Fibiana Ramadhani,4.14.0,5,semakin bagus aplikasinyaa,,,
2025-10-20 14:48:08,Tiyok Iffa,,5,puas,,,
2025-10-20 14:46:46,Gures HK417 Onyx,4.14.0,5,Good,,,
2025-10-20 14:44:44,HARDI JULENDRA,4.14.0,5,akurat,,,
2025-10-20 14:41:29,Iwan 199,4.14.0,5,bagus sangat membantu sekali,,,
2025-10-20 14:35:57,Adris Putra,4.14.0,5,baik,,,
2025-10-20 14:32:52,Qaan an,4.14.0,2,"itu fitur screenshot knp ndak bisa, kami susah klw tdk ada paket untuk akses antrian",,-1,
2025-10-20 14:28:42,Rudy Witdayanto,4.14.0,1,"nggak sesuai aktual.... di sistem s/d jam 16:00 , aktualnya di lapangan jam 13:30 sudah tidak terima pasien... padahal sudah daftar online... dan sudah mendapatkan no. urutan antrian berobat.... KECEWA....",-1,,
2025-10-20 14:28:24,45 Record Jaya,4.14.0,1,aplikasi yang menyulitkan,,-1,
2025-10-20 14:25:22,Siti Mulyani,4.14.0,5,"aplikasi yg sngat membantu,satu kali ganti paskes lngsung cepat,",1,,
2025-10-20 14:22:07,nandang suhendar,4.14.0,5,Pelayanan sangat memuaskan dan bagus sekali,,,
2025-10-20 14:18:44,Ishak Ishak,,5,Sejauh ini cukup membantu dlm pelayanan kesehatan keluarga,,,
2025-10-20 14:09:58,Yayu Sofatinur,4.14.0,5,bagus,,,
2025-10-20 14:09:57,Ayu Adnyasari,4.14.0,5,sangat mudah,,,
2025-10-20 14:09:40,Ikaa Susanti,4.14.0,5,"terimakasih, sangat membantu sekali",,,
2025-10-20 14:02:44,Meta Belitong,4.14.0,5,ok,,,
2025-10-20 14:02:28,Mardi Sutrisna,4.14.0,5,simpel praktis cepat,,,
2025-10-20 13:55:43,Salwa Aqila,4.14.0,1,"ribet amat dah, mau daftar juga hrs verifikasi wajah.",,,-1
2025-10-20 13:53:13,Herlangga Pagundiri86,,5,mantap,,,
2025-10-20 13:37:52,Irawan Irawan,4.12.0,5,Pelayanan cepat dan bisa direncanakan,1,,
2025-10-20 13:37:22,eviyana fariyanti,4.14.0,5,sangat membantu dan bagus banget,,,
2025-10-20 13:37:16,hardianti 00,,3,"ini gi mana sih.. saya lupa pasword tapi mau ganti kode verifikasi nya gk masuk sudah berulang kali coba lagi. udah mau ganti pake nomer lain malah tidak bisa, harus pake nomor yg terdaftar",,,-1
2025-10-20 13:31:45,Zeein Marley,4.14.0,5,mantap,,,
2025-10-20 13:28:14,Haidir Bin Nasrun,,5,goood aplikasi,,1,
2025-10-20 13:22:05,Arri Windu,,5,ok,,,
2025-10-20 13:19:39,Yusup Sulaiman,,5,oke banget,,,
2025-10-20 13:16:54,Ti2 Juniati,,5,ok,,,
2025-10-20 13:08:49,Teguh Pak,4.14.0,2,gak bisa di screenshot,,-1,
2025-10-20 13:03:17,astrie fitrian,,1,"emosi bgt, mo aktifin lg pas msukin password ktanya slh, email slh, pdhl email bnr, trs pake yg lupa sandi hrs knfrmsi alamat email & no hp, email ktanya slh, no hp krn kbtulan saya udah gnti jd ke prubahan data, eh gk bisa pula mlh ditnjukin kalo nomor saya beda, saya gak prnh pny nmor itu, coba lg ktnya no baru sya udh d pake no KK orang lain, trs sya dsruh chat k WA Pandawa, mlh gk ngaruh akhirnya telpon ke call center telpon 2x ktanya suara sya g jls & mreka matiin tlp, pdhl suara mrk jls.",,,-1
2025-10-20 13:02:50,isti studio,4.14.0,1,"Aplikasi tidak membuat mudah pengguna malah bikin pusing, tiba2 log out sendiri, setelah log out tidak bisa login,",,,-1
2025-10-20 12:58:49,ihsan husni,,1,"susah login, diminta verifikasi tetapi kode OTP tidak terkirim.. dan selalu logout dan login yg susah..",,,-1
2025-10-20 12:57:42,Iwan Kurniawan,4.14.0,5,suwon bosss,,,
2025-10-20 12:54:00,Gossinoval Pratama,,1,sampah,,,
2025-10-20 12:52:25,Jimjam jagir,4.14.0,5,Alhamdulillah dimudahkan,,,
2025-10-20 12:50:10,Ence Bae,4.14.0,5,sangat membantu,,,
2025-10-20 12:45:01,rahesya syafiq,,5,bagus,,,
2025-10-20 12:43:11,Meka Prasetyo,4.14.0,5,"makin mantap dan simpel layanan online nya,,,",1,,
2025-10-20 12:37:28,Kuri Awansyah,4.14.0,1,"tidak bisa daftar, tulisan offline",,,-1
2025-10-20 12:28:55,Shintia Murdani,4.12.0,3,aplikasinya bagus tapi kenapa tiap saya buka aplikasi selalu minta update..,,1,
2025-10-20 12:28:12,Muslimin lathif,4.14.0,5,mantap,,,
2025-10-20 12:21:43,Arnoe On Google,4.14.0,4,aplikasinya mudah digunakan,,1,
2025-10-20 12:17:40,Trisnajanti Sandjaja,4.9.0,5,cepat bagus pelayanannya,1,,
2025-10-20 12:15:51,Diana Mandasari,4.14.0,4,terimakasih sangat membantu,,,
2025-10-20 12:06:46,Tri Rini,4.14.0,5,capat sekali proses untuk ubah faskes,1,,
2025-10-20 12:03:31,Dinda Gita,4.14.0,1,"sedih banget hari ini , kenapa sih maen potong potong ajah duit di ATM tanpa konfirmasi dulu .. gak punya uang gak ada makanan dirumah pinjem uang buat makan malah kesedot BPJS .. jahat banget sih kalian 😭",,,
2025-10-20 12:02:12,Anggi Fajarianti,4.14.0,1,"anehh, verivikasi gagal mulu, pake sms gak bisa, email juga gak bisaa. bisanya cuma verivikasi lewat wajah sekalinya dicoba gagal terus. kocak",,,-1
2025-10-20 11:59:13,senter juliantoro,4.14.0,1,bukannya semakin mudah di gunakan malah makin susah,-1,,
2025-10-20 11:56:21,Shohibul Qolby,4.14.0,1,ruwet,,,
2025-10-20 11:53:58,Nur Husnussuluuki,4.14.0,2,"setelah d perbaharui sering gangguan. untuk ngecek no antrian setelah pendaftaran pun susah. malah sekarang g bisa d ss.... ribet.... benahi dulu dong aplikasinya jangan aturan aja yg d tambah harus skrining semua, tp aplikasi gangguan mulu.... memperlambat orang periksa ini",-1,,
2025-10-20 11:51:05,Mamah Gaming,4.14.0,1,nomor antrian tidak sesuai panggilan setiap seminggu sekali kontrol ke rs ciremai cirebon. tiap kontrol pasti nunggu 3 jam lebih !!!,-1,,
2025-10-20 11:46:10,Lisbeth Munthe,4.14.0,5,bagus.,,,
2025-10-20 11:40:51,Syarifah Aini,4.14.0,1,"lama ga dibuka aplikasinya malah keluar akun sendiri, disuruh masukin nik udah bener dikata salah, udah beberapa kali kaya gini, gimana mau berobat coba mempersulit rakyat",,,-1
2025-10-20 11:40:49,ademeko86,,5,bagus dan mudah,,,
2025-10-20 11:39:17,JAUHARU LULUM7,4.14.0,5,baik,,,
2025-10-20 11:31:33,Mamik Novitasari,4.14.0,1,"lama GK buka apk jkn sekali buka dan mau masuk di persulit,,, padahal no nik sama pasword nya udah benar tapi selalu gagal,, trus mau buka apknya gimana? mau buat kata sandi baru udh masukin email tapi GK bisa",,-1,-1
2025-10-20 11:31:09,Aan Robin,4.14.0,1,sering gak bisa login .tolong kepada pemerintah bpjs toloooong .kami ini sibuk.lagi ngurus pasien .jangan susah login.di mohon dengan sangat kepada . pelayanan BPJS .mohon tolong perbaiki .jangan kami kesusahan untuk masuk di aplikasi,,,-1
2025-10-20 11:26:55,Putu Asta,4.14.0,5,mantap.,,,
2025-10-20 11:24:55,Senior harahap,,5,ok,,,
2025-10-20 11:19:11,Muhammad Sidik,,4,memuaskan,,,
2025-10-20 11:13:58,Hardiyat Dayat,4.14.0,4,sangat membantu..,,,
2025-10-20 11:09:45,Intan Kaimudin,4.14.0,5,bagus sekali mempermudah,,,
2025-10-20 11:06:24,Warsudi,4.14.0,5,semuanya berjalan lancar,,,
2025-10-20 11:05:46,ahmad sidiq,4.14.0,1,"APLIKASI SANGAT RIBEEEETTTTTT 👊👊👊👊👊👊👊, ORANG SAKIT MALAH DIBIKIN PUSIIIING 👊👊👊👊👊, KALO GAK NIAT BIKIN APLIKASI GAK USAH MAKSA ORANG PINGIN BEROBAT MAKIN RIBET BEGINI KOCAAAAKKKKKK!!!!!",-1,-1,
2025-10-20 11:01:55,Pejuang Rupiah,,1,"setelah update, jd keluar lg. login dg password & biometrik gagal. akhirnya reset ulang sandi lg & setting ulang biometrik. mode screenshoot terkunci, padahal itu perlu jg utk membuktikan kira sdh booking daftar dll. khwtr saat diperlukan, aplikasinya eror/maintenance",,-1,-1
2025-10-20 10:58:14,Lagu Terbalik,,1,ga bisa di buka,,-1,
2025-10-20 10:52:00,muqor,4.14.0,1,aplikasi ngeleggg gajelas,,-1,
2025-10-20 10:51:23,Abdul Rozak,4.14.0,5,Pancasila,,,
2025-10-20 10:50:39,Langgeng Ts,4.14.0,5,Pelayanan cepat dan ramah,1,,
2025-10-20 10:37:10,Ega Nugraha,4.14.0,3,"aplikasi ribet,mau login aja susah bener 😠...tolong perbaiki sistemnya biar lebih mudah di akses",,,-1
2025-10-20 10:31:46,Ratna Ropai,,1,"anak sakit mau berobat bukanya dibikin mudah malah dibikin ribet karena berulang kali masuk JKN nya ga bisa"" salah nik lah salah pasword salah capta sampi skrg blm bisa",-1,,-1
2025-10-20 10:29:30,Unais Ardiansyah,,5,sangat membantu,,,
2025-10-20 10:25:30,Agung ST,4.12.0,5,mantab,,,
2025-10-20 10:12:15,Hani Bee,4.14.0,5,baik,,,
2025-10-20 10:03:45,Dulhamid Hamidah,4.13.1,1,"mau daftar aja susah,sering log out sendiri 😪😪😪",,,-1
2025-10-20 10:02:58,Fina Rahmayanti,4.14.0,1,lag parah aplikasinya,,-1,
2025-10-20 9:53:00,Deni Satya,4.14.0,2,lemot banget,,-1,
2025-10-20 9:52:44,Cep Yasin,4.13.1,1,"mau daftar antrian ke poli gigi puskesmas susah, bermasalah trus.. ini gimana ini?.. kita bayar tiap bulan tapi aplikasi nya tidak bisa digunakan.. tolong diperbaiki",-1,,
2025-10-20 9:45:05,Sakila Kila,,1,"aplikasi ap kg mdl bgni kya ajg ni, org saki sja b urus dg brg ini bmpki",,-1,
2025-10-20 9:43:21,U Cim,4.14.0,4,APK PEMERINTAHAN kok kaya gini... mau chakin malah error.. bikin ribet aja..,,-1,
